time,open,high,low,close,volume,ticker
2019-04-23,7977,7977,7977,7977,0,PAI
2019-04-24,7977,7977,7977,7977,0,PAI
2019-04-25,7977,7977,7977,7977,0,PAI
2019-04-26,7977,7977,7977,7977,0,PAI
2019-05-02,7977,7977,7977,7977,0,PAI
2019-05-03,7977,7977,7977,7977,0,PAI
2019-05-06,7977,7977,7977,7977,0,PAI
2019-05-07,7977,7977,7977,7977,0,PAI
2019-05-08,7977,7977,7977,7977,0,PAI
2019-05-09,7977,7977,7977,7977,0,PAI
2019-05-10,7977,7977,7977,7977,0,PAI
2019-05-13,7977,7977,7977,7977,0,PAI
2019-05-14,7977,7977,7977,7977,0,PAI
2019-05-15,7977,7977,7977,7977,0,PAI
2019-05-16,7977,7977,7977,7977,0,PAI
2019-05-17,7977,7977,7977,7977,0,PAI
2019-05-20,7977,7977,7977,7977,0,PAI
2019-05-21,7977,7977,7977,7977,0,PAI
2019-05-22,7977,7977,7977,7977,0,PAI
2019-05-23,7977,7977,7977,7977,0,PAI
2019-05-24,7977,7977,7977,7977,0,PAI
2019-05-27,7977,7977,7977,7977,0,PAI
2019-05-28,7977,7977,7977,7977,0,PAI
2019-05-29,7977,7977,7977,7977,0,PAI
2019-05-30,7977,7977,7977,7977,0,PAI
2019-05-31,7977,7977,7977,7977,0,PAI
2019-06-03,7977,7977,7977,7977,0,PAI
2019-06-04,7977,7977,7977,7977,0,PAI
2019-06-05,7977,7977,7977,7977,0,PAI
2019-06-06,7977,7977,7977,7977,0,PAI
2019-06-07,7977,7977,7977,7977,0,PAI
2019-06-10,7977,7977,7977,7977,0,PAI
2019-06-11,7977,7977,7977,7977,0,PAI
2019-06-12,7977,7977,7977,7977,0,PAI
2019-06-13,7977,7977,7977,7977,0,PAI
2019-06-14,7977,7977,7977,7977,0,PAI
2019-06-17,7977,7977,7977,7977,0,PAI
2019-06-18,7977,7977,7977,7977,0,PAI
2019-06-19,7977,7977,7977,7977,0,PAI
2019-06-20,7977,7977,7977,7977,0,PAI
2019-06-21,7977,7977,7977,7977,0,PAI
2019-06-24,7977,7977,7977,7977,0,PAI
2019-06-25,7977,7977,7977,7977,0,PAI
2019-06-26,7977,7977,7977,7977,0,PAI
2019-06-27,7977,7977,7977,7977,0,PAI
2019-06-28,7977,7977,7977,7977,0,PAI
2019-07-01,7977,7977,7977,7977,0,PAI
2019-07-02,7977,7977,7977,7977,0,PAI
2019-07-03,7977,7977,7977,7977,0,PAI
2019-07-04,7977,7977,7977,7977,0,PAI
2019-07-05,7977,7977,7977,7977,0,PAI
2019-07-08,7977,7977,7977,7977,0,PAI
2019-07-09,7977,7977,7977,7977,0,PAI
2019-07-10,7977,7977,7977,7977,0,PAI
2019-07-11,7977,7977,7977,7977,0,PAI
2019-07-12,7977,7977,7977,7977,0,PAI
2019-07-15,7977,7977,7977,7977,0,PAI
2019-07-16,7977,7977,7977,7977,0,PAI
2019-07-17,7977,7977,7977,7977,0,PAI
2019-07-18,7977,7977,7977,7977,0,PAI
2019-07-19,7977,7977,7977,7977,0,PAI
2019-07-22,7977,7977,7977,7977,0,PAI
2019-07-23,7977,7977,7977,7977,0,PAI
2019-07-24,7977,7977,7977,7977,0,PAI
2019-07-25,7977,7977,7977,7977,0,PAI
2019-07-26,7977,7977,7977,7977,0,PAI
2019-07-29,7977,7977,7977,7977,0,PAI
2019-07-30,7977,7977,7977,7977,0,PAI
2019-07-31,7977,7977,7977,7977,0,PAI
2019-08-01,7977,7977,7977,7977,0,PAI
2019-08-02,7977,7977,7977,7977,0,PAI
2019-08-05,7977,7977,7977,7977,0,PAI
2019-08-06,7977,7977,7977,7977,0,PAI
2019-08-07,7977,7977,7977,7977,0,PAI
2019-08-08,7977,7977,7977,7977,0,PAI
2019-08-09,7977,7977,7977,7977,0,PAI
2019-08-12,7977,7977,7977,7977,0,PAI
2019-08-13,7977,7977,7977,7977,0,PAI
2019-08-14,7977,7977,7977,7977,0,PAI
2019-08-15,7977,7977,7977,7977,0,PAI
2019-08-16,7977,7977,7977,7977,0,PAI
2019-08-19,7977,7977,7977,7977,0,PAI
2019-08-20,7977,7977,7977,7977,0,PAI
2019-08-21,7977,7977,7977,7977,0,PAI
2019-08-22,7977,7977,7977,7977,0,PAI
2019-08-23,7977,7977,7977,7977,0,PAI
2019-08-26,7977,7977,7977,7977,0,PAI
2019-08-27,7977,7977,7977,7977,0,PAI
2019-08-28,7977,7977,7977,7977,0,PAI
2019-08-29,7977,7977,7977,7977,0,PAI
2019-08-30,7977,7977,7977,7977,0,PAI
2019-09-03,7977,7977,7977,7977,0,PAI
2019-09-04,7977,7977,7977,7977,0,PAI
2019-09-05,7977,7977,7977,7977,0,PAI
2019-09-06,7977,7977,7977,7977,0,PAI
2019-09-09,7977,7977,7977,7977,0,PAI
2019-09-10,7977,7977,7977,7977,0,PAI
2019-09-11,7977,7977,7977,7977,0,PAI
2019-09-12,7977,7977,7977,7977,0,PAI
2019-09-13,7977,7977,7977,7977,0,PAI
2019-09-16,7977,7977,7977,7977,0,PAI
2019-09-17,7977,7977,7977,7977,0,PAI
2019-09-18,7977,7977,7977,7977,0,PAI
2019-09-19,7977,7977,7977,7977,0,PAI
2019-09-20,7977,7977,7977,7977,0,PAI
2019-09-23,7977,7977,7977,7977,0,PAI
2019-09-24,7977,7977,7977,7977,0,PAI
2019-09-25,7977,7977,7977,7977,0,PAI
2019-09-26,7977,7977,7977,7977,0,PAI
2019-09-27,7977,7977,7977,7977,0,PAI
2019-09-30,7977,7977,7977,7977,0,PAI
2019-10-01,7977,7977,7977,7977,0,PAI
2019-10-02,7977,7977,7977,7977,0,PAI
2019-10-03,7977,7977,7977,7977,0,PAI
2019-10-04,7977,7977,7977,7977,0,PAI
2019-10-07,7977,7977,7977,7977,0,PAI
2019-10-08,7977,7977,7977,7977,0,PAI
2019-10-09,7977,7977,7977,7977,0,PAI
2019-10-10,7977,7977,7977,7977,0,PAI
2019-10-11,7977,7977,7977,7977,0,PAI
2019-10-14,7977,7977,7977,7977,0,PAI
2019-10-15,7977,7977,7977,7977,0,PAI
2019-10-16,7977,7977,7977,7977,0,PAI
2019-10-17,7977,7977,7977,7977,0,PAI
2019-10-18,7977,7977,7977,7977,0,PAI
2019-10-21,7977,7977,7977,7977,0,PAI
2019-10-22,7977,7977,7977,7977,0,PAI
2019-10-23,7977,7977,7977,7977,0,PAI
2019-10-24,7977,7977,7977,7977,0,PAI
2019-10-25,7977,7977,7977,7977,0,PAI
2019-10-28,7977,7977,7977,7977,0,PAI
2019-10-29,7977,7977,7977,7977,0,PAI
2019-10-30,7977,7977,7977,7977,0,PAI
2019-10-31,7977,7977,7977,7977,0,PAI
2019-11-01,7977,7977,7977,7977,0,PAI
2019-11-04,7977,7977,7977,7977,0,PAI
2019-11-05,7977,7977,7977,7977,0,PAI
2019-11-06,7977,7977,7977,7977,0,PAI
2019-11-07,7977,7977,7977,7977,0,PAI
2019-11-08,7977,7977,7977,7977,0,PAI
2019-11-11,7977,7977,7977,7977,0,PAI
2019-11-12,7977,7977,7977,7977,0,PAI
2019-11-13,7977,7977,7977,7977,0,PAI
2019-11-14,7977,7977,7977,7977,0,PAI
2019-11-15,7977,7977,7977,7977,0,PAI
2019-11-18,7977,7977,7977,7977,0,PAI
2019-11-19,7977,7977,7977,7977,0,PAI
2019-11-20,7977,7977,7977,7977,0,PAI
2019-11-21,7977,7977,7977,7977,0,PAI
2019-11-22,7977,7977,7977,7977,0,PAI
2019-11-25,7977,7977,7977,7977,0,PAI
2019-11-26,7977,7977,7977,7977,0,PAI
2019-11-27,7977,7977,7977,7977,0,PAI
2019-11-28,7977,7977,7977,7977,0,PAI
2019-11-29,7977,7977,7977,7977,0,PAI
2019-12-02,7977,7977,7977,7977,0,PAI
2019-12-03,7977,7977,7977,7977,0,PAI
2019-12-04,7977,7977,7977,7977,0,PAI
2019-12-05,7977,7977,7977,7977,0,PAI
2019-12-06,7977,7977,7977,7977,0,PAI
2019-12-09,7977,7977,7977,7977,0,PAI
2019-12-10,7977,7977,7977,7977,0,PAI
2019-12-11,7977,7977,7977,7977,0,PAI
2019-12-12,7977,7977,7977,7977,0,PAI
2019-12-13,7977,7977,7977,7977,0,PAI
2019-12-16,7977,7977,7977,7977,0,PAI
2019-12-17,7977,7977,7977,7977,0,PAI
2019-12-18,7977,7977,7977,7977,0,PAI
2019-12-19,7977,7977,7977,7977,0,PAI
2019-12-20,7977,7977,7977,7977,0,PAI
2019-12-23,7977,7977,7977,7977,0,PAI
2019-12-24,7977,7977,7977,7977,0,PAI
2019-12-25,7977,7977,7977,7977,0,PAI
2019-12-26,7977,7977,7977,7977,0,PAI
2019-12-27,7977,7977,7977,7977,0,PAI
2019-12-30,7977,7977,7977,7977,0,PAI
2019-12-31,7977,7977,7977,7977,0,PAI
2020-01-02,7977,7977,7977,7977,0,PAI
2020-01-03,7977,7977,7977,7977,0,PAI
2020-01-06,7977,7977,7977,7977,0,PAI
2020-01-07,7977,7977,7977,7977,0,PAI
2020-01-08,7977,7977,7977,7977,0,PAI
2020-01-09,7977,7977,7977,7977,0,PAI
2020-01-10,7977,7977,7977,7977,0,PAI
2020-01-13,7977,7977,7977,7977,0,PAI
2020-01-14,7977,7977,7977,7977,0,PAI
2020-01-15,7977,7977,7977,7977,0,PAI
2020-01-16,7977,7977,7977,7977,0,PAI
2020-01-17,7977,7977,7977,7977,0,PAI
2020-01-20,7977,7977,7977,7977,0,PAI
2020-01-21,7977,7977,7977,7977,0,PAI
2020-01-22,7977,7977,7977,7977,0,PAI
2020-01-30,7977,7977,7977,7977,0,PAI
2020-01-31,7977,7977,7977,7977,0,PAI
2020-02-03,7977,7977,7977,7977,0,PAI
2020-02-04,7977,7977,7977,7977,0,PAI
2020-02-05,7977,7977,7977,7977,0,PAI
2020-02-06,7977,7977,7977,7977,0,PAI
2020-02-07,7977,7977,7977,7977,0,PAI
2020-02-10,7977,7977,7977,7977,0,PAI
2020-02-11,7977,7977,7977,7977,0,PAI
2020-02-12,7977,7977,7977,7977,0,PAI
2020-02-13,7977,7977,7977,7977,0,PAI
2020-02-14,7977,7977,7977,7977,0,PAI
2020-02-17,7977,7977,7977,7977,0,PAI
2020-02-18,7977,7977,7977,7977,0,PAI
2020-02-19,7977,7977,7977,7977,0,PAI
2020-02-20,7977,7977,7977,7977,0,PAI
2020-02-21,7977,7977,7977,7977,0,PAI
2020-02-24,7977,7977,7977,7977,0,PAI
2020-02-25,7977,7977,7977,7977,0,PAI
2020-02-26,7977,7977,7977,7977,0,PAI
2020-02-27,7977,7977,7977,7977,0,PAI
2020-02-28,7977,7977,7977,7977,0,PAI
2020-03-02,7977,7977,7977,7977,0,PAI
2020-03-03,7977,7977,7977,7977,0,PAI
2020-03-04,7977,7977,7977,7977,0,PAI
2020-03-05,7977,7977,7977,7977,0,PAI
2020-03-06,7977,7977,7977,7977,0,PAI
2020-03-09,7977,7977,7977,7977,0,PAI
2020-03-10,7977,7977,7977,7977,0,PAI
2020-03-11,7977,7977,7977,7977,0,PAI
2020-03-12,7977,7977,7977,7977,0,PAI
2020-03-13,7977,7977,7977,7977,0,PAI
2020-03-16,7977,7977,7977,7977,0,PAI
2020-03-17,7977,7977,7977,7977,0,PAI
2020-03-18,7977,7977,7977,7977,0,PAI
2020-03-19,7977,7977,7977,7977,0,PAI
2020-03-20,7977,7977,7977,7977,0,PAI
2020-03-23,7977,7977,7977,7977,0,PAI
2020-03-24,7977,7977,7977,7977,0,PAI
2020-03-25,7977,7977,7977,7977,0,PAI
2020-03-26,7977,7977,7977,7977,0,PAI
2020-03-27,7977,7977,7977,7977,0,PAI
2020-03-30,7977,7977,7977,7977,0,PAI
2020-03-31,7977,7977,7977,7977,0,PAI
2020-04-01,7977,7977,7977,7977,0,PAI
2020-04-03,7977,7977,7977,7977,0,PAI
2020-04-06,7977,7977,7977,7977,0,PAI
2020-04-07,7977,7977,7977,7977,0,PAI
2020-04-08,7977,7977,7977,7977,0,PAI
2020-04-09,7977,7977,7977,7977,0,PAI
2020-04-10,7977,7977,7977,7977,0,PAI
2020-04-13,7977,7977,7977,7977,0,PAI
2020-04-14,7977,7977,7977,7977,0,PAI
2020-04-15,7977,7977,7977,7977,0,PAI
2020-04-16,7977,7977,7977,7977,0,PAI
2020-04-17,7977,7977,7977,7977,0,PAI
2020-04-20,7977,7977,7977,7977,0,PAI
2020-04-21,7977,7977,7977,7977,0,PAI
2020-04-22,7977,7977,7977,7977,0,PAI
2020-04-23,7977,7977,7977,7977,0,PAI
2020-04-24,7977,7977,7977,7977,0,PAI
2020-04-27,7977,7977,7977,7977,0,PAI
2020-04-28,7977,7977,7977,7977,0,PAI
2020-04-29,7977,7977,7977,7977,0,PAI
2020-05-04,7977,7977,7977,7977,0,PAI
2020-05-05,7977,7977,7977,7977,0,PAI
2020-05-06,7977,7977,7977,7977,0,PAI
2020-05-07,7977,7977,7977,7977,0,PAI
2020-05-08,7977,7977,7977,7977,0,PAI
2020-05-11,7977,7977,7977,7977,0,PAI
2020-05-12,7977,7977,7977,7977,0,PAI
2020-05-13,7977,7977,7977,7977,0,PAI
2020-05-14,7977,7977,7977,7977,0,PAI
2020-05-15,7977,7977,7977,7977,0,PAI
2020-05-18,7977,7977,7977,7977,0,PAI
2020-05-19,7977,7977,7977,7977,0,PAI
2020-05-20,7977,7977,7977,7977,0,PAI
2020-05-21,7977,7977,7977,7977,0,PAI
2020-05-22,7977,7977,7977,7977,0,PAI
2020-05-25,7977,7977,7977,7977,0,PAI
2020-05-26,7977,7977,7977,7977,0,PAI
2020-05-27,7977,7977,7977,7977,0,PAI
2020-05-28,7977,7977,7977,7977,0,PAI
2020-05-29,7977,7977,7977,7977,0,PAI
2020-06-01,7977,7977,7977,7977,0,PAI
2020-06-02,7977,7977,7977,7977,0,PAI
2020-06-03,7977,7977,7977,7977,0,PAI
2020-06-04,7977,7977,7977,7977,0,PAI
2020-06-05,7977,7977,7977,7977,0,PAI
2020-06-08,7977,7977,7977,7977,0,PAI
2020-06-09,7977,7977,7977,7977,0,PAI
2020-06-10,7977,7977,7977,7977,0,PAI
2020-06-11,7977,7977,7977,7977,0,PAI
2020-06-12,7977,7977,7977,7977,0,PAI
2020-06-15,7977,7977,7977,7977,0,PAI
2020-06-16,7977,7977,7977,7977,0,PAI
2020-06-17,7977,7977,7977,7977,0,PAI
2020-06-18,7977,7977,7977,7977,0,PAI
2020-06-19,7977,7977,7977,7977,0,PAI
2020-06-22,7977,7977,7977,7977,0,PAI
2020-06-23,7977,7977,7977,7977,0,PAI
2020-06-24,7977,7977,7977,7977,0,PAI
2020-06-25,7977,7977,7977,7977,0,PAI
2020-06-26,7977,7977,7977,7977,0,PAI
2020-06-29,7977,7977,7977,7977,0,PAI
2020-06-30,7977,7977,7977,7977,0,PAI
2020-07-01,7977,7977,7977,7977,0,PAI
2020-07-02,7977,7977,7977,7977,0,PAI
2020-07-03,7977,7977,7977,7977,0,PAI
2020-07-06,7977,7977,7977,7977,0,PAI
2020-07-07,7977,7977,7977,7977,0,PAI
2020-07-08,7977,7977,7977,7977,0,PAI
2020-07-09,7977,7977,7977,7977,0,PAI
2020-07-10,7977,7977,7977,7977,0,PAI
2020-07-13,7977,7977,7977,7977,0,PAI
2020-07-14,7977,7977,7977,7977,0,PAI
2020-07-15,7977,7977,7977,7977,0,PAI
2020-07-16,7977,7977,7977,7977,0,PAI
2020-07-17,7977,7977,7977,7977,0,PAI
2020-07-20,7977,7977,7977,7977,0,PAI
2020-07-21,7977,7977,7977,7977,0,PAI
2020-07-22,7977,7977,7977,7977,0,PAI
2020-07-23,7977,7977,7977,7977,0,PAI
2020-07-24,7977,7977,7977,7977,0,PAI
2020-07-27,7977,7977,7977,7977,0,PAI
2020-07-28,7977,7977,7977,7977,0,PAI
2020-07-29,7977,7977,7977,7977,0,PAI
2020-07-30,7977,7977,7977,7977,0,PAI
2020-07-31,7977,7977,7977,7977,0,PAI
2020-08-03,7977,7977,7977,7977,0,PAI
2020-08-04,7977,7977,7977,7977,0,PAI
2020-08-05,7977,7977,7977,7977,0,PAI
2020-08-06,7977,7977,7977,7977,0,PAI
2020-08-07,7977,7977,7977,7977,0,PAI
2020-08-10,7977,7977,7977,7977,0,PAI
2020-08-11,7977,7977,7977,7977,0,PAI
2020-08-12,7977,7977,7977,7977,0,PAI
2020-08-13,7977,7977,7977,7977,0,PAI
2020-08-14,7977,7977,7977,7977,0,PAI
2020-08-17,7977,7977,7977,7977,0,PAI
2020-08-18,7977,7977,7977,7977,0,PAI
2020-08-19,7977,7977,7977,7977,0,PAI
2020-08-20,7977,7977,7977,7977,0,PAI
2020-08-21,7977,7977,7977,7977,0,PAI
2020-08-24,7977,7977,7977,7977,0,PAI
2020-08-25,7977,7977,7977,7977,0,PAI
2020-08-26,7977,7977,7977,7977,0,PAI
2020-08-27,7977,7977,7977,7977,0,PAI
2020-08-28,7977,7977,7977,7977,0,PAI
2020-08-31,7977,7977,7977,7977,0,PAI
2020-09-01,7977,7977,7977,7977,0,PAI
2020-09-03,7977,7977,7977,7977,0,PAI
2020-09-04,7977,7977,7977,7977,0,PAI
2020-09-07,7977,7977,7977,7977,0,PAI
2020-09-08,7977,7977,7977,7977,0,PAI
2020-09-09,7977,7977,7977,7977,0,PAI
2020-09-10,7977,7977,7977,7977,0,PAI
2020-09-11,7977,7977,7977,7977,0,PAI
2020-09-14,7977,7977,7977,7977,0,PAI
2020-09-15,7977,7977,7977,7977,0,PAI
2020-09-16,7977,7977,7977,7977,0,PAI
2020-09-17,7977,7977,7977,7977,0,PAI
2020-09-18,7977,7977,7977,7977,0,PAI
2020-09-21,7977,7977,7977,7977,0,PAI
2020-09-22,7977,7977,7977,7977,0,PAI
2020-09-23,7977,7977,7977,7977,0,PAI
2020-09-24,7977,7977,7977,7977,0,PAI
2020-09-25,7977,7977,7977,7977,0,PAI
2020-09-28,7977,7977,7977,7977,0,PAI
2020-09-29,7977,7977,7977,7977,0,PAI
2020-09-30,7977,7977,7977,7977,0,PAI
2020-10-01,7977,7977,7977,7977,0,PAI
2020-10-02,7977,7977,7977,7977,0,PAI
2020-10-05,7977,7977,7977,7977,0,PAI
2020-10-06,7977,7977,7977,7977,0,PAI
2020-10-07,7977,7977,7977,7977,0,PAI
2020-10-08,7977,7977,7977,7977,0,PAI
2020-10-09,7977,7977,7977,7977,0,PAI
2020-10-12,7977,7977,7977,7977,0,PAI
2020-10-13,7977,7977,7977,7977,0,PAI
2020-10-14,7977,7977,7977,7977,0,PAI
2020-10-15,7977,7977,7977,7977,0,PAI
2020-10-16,7977,7977,7977,7977,0,PAI
2020-10-19,7977,7977,7977,7977,0,PAI
2020-10-20,7977,7977,7977,7977,0,PAI
2020-10-21,7977,7977,7977,7977,0,PAI
2020-10-22,7977,7977,7977,7977,0,PAI
2020-10-23,7977,7977,7977,7977,0,PAI
2020-10-26,7977,7977,7977,7977,0,PAI
2020-10-27,7977,7977,7977,7977,0,PAI
2020-10-28,7977,7977,7977,7977,0,PAI
2020-10-29,7977,7977,7977,7977,0,PAI
2020-10-30,7977,7977,7977,7977,0,PAI
2020-11-02,7977,7977,7977,7977,0,PAI
2020-11-03,7977,7977,7977,7977,0,PAI
2020-11-04,7977,7977,7977,7977,0,PAI
2020-11-05,7977,7977,7977,7977,0,PAI
2020-11-06,7977,7977,7977,7977,0,PAI
2020-11-09,7977,7977,7977,7977,0,PAI
2020-11-10,7977,7977,7977,7977,0,PAI
2020-11-11,7977,7977,7977,7977,0,PAI
2020-11-12,7977,7977,7977,7977,0,PAI
2020-11-13,7977,7977,7977,7977,0,PAI
2020-11-16,7977,7977,7977,7977,0,PAI
2020-11-17,7977,7977,7977,7977,0,PAI
2020-11-18,7977,7977,7977,7977,0,PAI
2020-11-19,7977,7977,7977,7977,0,PAI
2020-11-20,7977,7977,7977,7977,0,PAI
2020-11-23,7977,7977,7977,7977,0,PAI
2020-11-24,7977,7977,7977,7977,0,PAI
2020-11-25,7977,7977,7977,7977,0,PAI
2020-11-26,7977,7977,7977,7977,0,PAI
2020-11-27,7977,7977,7977,7977,0,PAI
2020-11-30,7977,7977,7977,7977,0,PAI
2020-12-01,7977,7977,7977,7977,0,PAI
2020-12-02,7977,7977,7977,7977,0,PAI
2020-12-03,7977,7977,7977,7977,0,PAI
2020-12-04,7977,7977,7977,7977,0,PAI
2020-12-07,7977,7977,7977,7977,0,PAI
2020-12-08,7977,7977,7977,7977,0,PAI
2020-12-09,7977,7977,7977,7977,0,PAI
2020-12-10,7977,7977,7977,7977,0,PAI
2020-12-11,7977,7977,7977,7977,0,PAI
2020-12-14,7977,7977,7977,7977,0,PAI
2020-12-15,7977,7977,7977,7977,0,PAI
2020-12-16,7977,7977,7977,7977,0,PAI
2020-12-17,7977,7977,7977,7977,0,PAI
2020-12-18,7977,7977,7977,7977,0,PAI
2020-12-21,7977,7977,7977,7977,0,PAI
2020-12-22,7977,7977,7977,7977,0,PAI
2020-12-23,7977,7977,7977,7977,0,PAI
2020-12-24,7977,7977,7977,7977,0,PAI
2020-12-25,7977,7977,7977,7977,0,PAI
2020-12-28,7977,7977,7977,7977,0,PAI
2020-12-29,7977,7977,7977,7977,0,PAI
2020-12-30,7977,7977,7977,7977,0,PAI
2020-12-31,7977,7977,7977,7977,0,PAI
2021-01-04,7977,7977,7977,7977,0,PAI
2021-01-05,7977,7977,7977,7977,0,PAI
2021-01-06,7977,7977,7977,7977,0,PAI
2021-01-07,7977,7977,7977,7977,0,PAI
2021-01-08,7977,7977,7977,7977,0,PAI
2021-01-11,7977,7977,7977,7977,0,PAI
2021-01-12,7977,7977,7977,7977,0,PAI
2021-01-13,7977,7977,7977,7977,0,PAI
2021-01-14,7977,7977,7977,7977,0,PAI
2021-01-15,7977,7977,7977,7977,0,PAI
2021-01-18,7977,7977,7977,7977,0,PAI
2021-01-19,7977,7977,7977,7977,0,PAI
2021-01-20,7977,7977,7977,7977,0,PAI
2021-01-21,7977,7977,7977,7977,0,PAI
2021-01-22,7977,7977,7977,7977,0,PAI
2021-01-25,7977,7977,7977,7977,0,PAI
2021-01-26,7977,7977,7977,7977,0,PAI
2021-01-27,7977,7977,7977,7977,0,PAI
2021-01-28,7977,7977,7977,7977,0,PAI
2021-01-29,7977,7977,7977,7977,0,PAI
2021-02-01,7977,7977,7977,7977,0,PAI
2021-02-02,7977,7977,7977,7977,0,PAI
2021-02-03,7977,7977,7977,7977,0,PAI
2021-02-04,7977,7977,7977,7977,0,PAI
2021-02-05,7977,7977,7977,7977,0,PAI
2021-02-08,7977,7977,7977,7977,0,PAI
2021-02-09,7977,7977,7977,7977,0,PAI
2021-02-17,7977,7977,7977,7977,0,PAI
2021-02-18,7977,7977,7977,7977,0,PAI
2021-02-19,7977,7977,7977,7977,0,PAI
2021-02-22,7977,7977,7977,7977,0,PAI
2021-02-23,7977,7977,7977,7977,0,PAI
2021-02-24,7977,7977,7977,7977,0,PAI
2021-02-25,7977,7977,7977,7977,0,PAI
2021-02-26,7977,7977,7977,7977,0,PAI
2021-03-01,7977,7977,7977,7977,0,PAI
2021-03-02,7977,7977,7977,7977,0,PAI
2021-03-03,7977,7977,7977,7977,0,PAI
2021-03-04,7977,7977,7977,7977,0,PAI
2021-03-05,7977,7977,7977,7977,0,PAI
2021-03-08,7977,7977,7977,7977,0,PAI
2021-03-09,7977,7977,7977,7977,0,PAI
2021-03-10,7977,7977,7977,7977,0,PAI
2021-03-11,7977,7977,7977,7977,0,PAI
2021-03-12,7977,7977,7977,7977,0,PAI
2021-03-15,7977,7977,7977,7977,0,PAI
2021-03-16,7977,7977,7977,7977,0,PAI
2021-03-17,7977,7977,7977,7977,0,PAI
2021-03-18,7977,7977,7977,7977,0,PAI
2021-03-19,7977,7977,7977,7977,0,PAI
2021-03-22,7977,7977,7977,7977,0,PAI
2021-03-23,7977,7977,7977,7977,0,PAI
2021-03-24,7977,7977,7977,7977,0,PAI
2021-03-25,7977,7977,7977,7977,0,PAI
2021-03-26,7977,7977,7977,7977,0,PAI
2021-03-29,7977,7977,7977,7977,0,PAI
2021-03-30,7977,7977,7977,7977,0,PAI
2021-03-31,7977,7977,7977,7977,0,PAI
2021-04-01,7977,7977,7977,7977,0,PAI
2021-04-02,7977,7977,7977,7977,0,PAI
2021-04-05,7977,7977,7977,7977,0,PAI
2021-04-06,7977,7977,7977,7977,0,PAI
2021-04-07,7977,7977,7977,7977,0,PAI
2021-04-08,7977,7977,7977,7977,0,PAI
2021-04-09,7977,7977,7977,7977,0,PAI
2021-04-12,7977,7977,7977,7977,0,PAI
2021-04-13,7977,7977,7977,7977,0,PAI
2021-04-14,7977,7977,7977,7977,0,PAI
2021-04-15,7977,7977,7977,7977,0,PAI
2021-04-16,7977,7977,7977,7977,0,PAI
2021-04-19,7977,7977,7977,7977,0,PAI
2021-04-20,7977,7977,7977,7977,0,PAI
2021-04-22,7977,7977,7977,7977,0,PAI
2021-04-23,7977,7977,7977,7977,0,PAI
2021-04-26,7977,7977,7977,7977,0,PAI
2021-04-27,7977,7977,7977,7977,0,PAI
2021-04-28,7977,7977,7977,7977,0,PAI
2021-04-29,7977,7977,7977,7977,0,PAI
2021-05-04,7977,7977,7977,7977,0,PAI
2021-05-05,7977,7977,7977,7977,0,PAI
2021-05-06,7977,7977,7977,7977,0,PAI
2021-05-07,7977,7977,7977,7977,0,PAI
2021-05-10,7977,7977,7977,7977,0,PAI
2021-05-11,7977,7977,7977,7977,0,PAI
2021-05-12,7977,7977,7977,7977,0,PAI
2021-05-13,7977,7977,7977,7977,0,PAI
2021-05-14,7977,7977,7977,7977,0,PAI
2021-05-17,7977,7977,7977,7977,0,PAI
2021-05-18,7977,7977,7977,7977,0,PAI
2021-05-19,7977,7977,7977,7977,0,PAI
2021-05-20,7977,7977,7977,7977,0,PAI
2021-05-21,7977,7977,7977,7977,0,PAI
2021-05-24,7977,7977,7977,7977,0,PAI
2021-05-25,7977,7977,7977,7977,0,PAI
2021-05-26,7977,7977,7977,7977,0,PAI
2021-05-27,7977,7977,7977,7977,0,PAI
2021-05-28,7977,7977,7977,7977,0,PAI
2021-05-31,7977,7977,7977,7977,0,PAI
2021-06-01,7977,7977,7977,7977,0,PAI
2021-06-02,7977,7977,7977,7977,0,PAI
2021-06-03,7977,7977,7977,7977,0,PAI
2021-06-04,7977,7977,7977,7977,0,PAI
2021-06-07,7977,7977,7977,7977,0,PAI
2021-06-08,7977,7977,7977,7977,0,PAI
2021-06-09,7977,7977,7977,7977,0,PAI
2021-06-10,7977,7977,7977,7977,0,PAI
2021-06-11,7977,7977,7977,7977,0,PAI
2021-06-14,7977,7977,7977,7977,0,PAI
2021-06-15,7977,7977,7977,7977,0,PAI
2021-06-16,7977,7977,7977,7977,0,PAI
2021-06-17,7977,7977,7977,7977,0,PAI
2021-06-18,7977,7977,7977,7977,0,PAI
2021-06-21,7977,7977,7977,7977,0,PAI
2021-06-22,7977,7977,7977,7977,0,PAI
2021-06-23,7977,7977,7977,7977,0,PAI
2021-06-24,7977,7977,7977,7977,0,PAI
2021-06-25,7977,7977,7977,7977,0,PAI
2021-06-28,7977,7977,7977,7977,0,PAI
2021-06-29,7977,7977,7977,7977,0,PAI
2021-06-30,7977,7977,7977,7977,0,PAI
2021-07-01,7977,7977,7977,7977,0,PAI
2021-07-02,7977,7977,7977,7977,0,PAI
2021-07-05,7977,7977,7977,7977,0,PAI
2021-07-06,7977,7977,7977,7977,0,PAI
2021-07-07,7977,7977,7977,7977,0,PAI
2021-07-08,7977,7977,7977,7977,0,PAI
2021-07-09,7977,7977,7977,7977,0,PAI
2021-07-12,7977,7977,7977,7977,0,PAI
2021-07-13,7977,7977,7977,7977,0,PAI
2021-07-14,7977,7977,7977,7977,0,PAI
